accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.054005075386281,4.271028493071169,2.0,2.1203265906113553,-4.553301925668734,-0.08678696631798033,0.6052428782586077,4.594171235979787,0.0,0.0,gps_range_bearing_altitude,0.0,2.0
1.0,55.0,1.006843117002221,0.7787989398517116,2.0,3.0460739645187123,1.3592382079529983,,,1.3592382079529983,0.0,0.0,barometer_altitude,0.0,2.0
1.0,55.0,1.0,0.628079629095286,2.0,0.2545374275566026,-0.3168768653377896,,,0.3168768653377896,0.0,0.0,radar_altimeter,0.04999999999999982,2.05
1.0,55.0,1.0,0.626380061161485,2.125,0.04406117600781945,0.13148189872666194,,,0.13148189872666194,0.0,0.0,radar_altimeter,0.02499999999999991,2.15
1.0,55.0,1.0,0.3949262873159405,2.2,1.979250202348959,0.036424921815278566,-0.05474568077829689,0.3182752330714803,0.32499690533885617,0.0,0.0,doppler_velocity,0.0,2.2
1.0,55.0,1.0,0.6248426659914339,2.25,0.02604338337215959,-0.10083687513528616,,,0.10083687513528616,0.0,0.0,radar_altimeter,0.04999999999999982,2.3
1.0,55.0,1.1670748057829285,0.4095179670365038,2.4,2.9823406669685277,-0.18740969237739158,0.37813223707366883,-0.030412832716650184,0.4231209305921615,0.0,0.0,doppler_velocity,0.050000000000000266,2.45
1.0,55.0,1.0,0.7692675385297508,2.5,0.21829200315303401,0.35941510046383485,,,0.35941510046383485,0.0,0.0,barometer_altitude,0.0,2.5
1.0,55.0,1.0,0.6232181038534021,2.5,0.024796529432567063,-0.09813761761978412,,,0.09813761761978412,0.0,0.0,radar_altimeter,0.04999999999999982,2.55
1.0,55.0,1.0,0.38209490899258636,2.6,1.740806835465058,-0.05559438909962999,-0.06280708668897406,0.2801338970679854,0.2924217271753486,0.0,0.0,doppler_velocity,0.0,2.6
1.0,55.0,1.0,0.6216975817998232,2.625,0.33128826336142175,-0.3578344944328933,,,0.3578344944328933,0.0,0.0,radar_altimeter,0.02499999999999991,2.65
1.0,55.0,1.0,0.6216496877721316,2.75,0.012714157014235302,0.07009539785371999,,,0.07009539785371999,0.0,0.0,radar_altimeter,0.04999999999999982,2.8
1.0,55.0,1.0,0.38095611438942883,2.8,1.1562970217282964,0.114859621894432,0.0163906407588168,0.2069534275885535,0.23725746992848745,0.0,0.0,doppler_velocity,0.050000000000000266,2.85
1.0,55.0,1.0,0.6198136223306007,2.875,0.43884956414754867,-0.41060000721059,,,0.41060000721059,0.0,0.0,radar_altimeter,-0.02499999999999991,2.85
1.0,55.0,1.0,0.6199796136025579,3.0,0.3457030696961838,0.3645264339675123,,,0.3645264339675123,0.0,0.0,radar_altimeter,0.0,3.0
