accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,1.2617006465774059,22.6,0.1382782993040773,-0.46917335542943306,,,,,,0.46917335542943306,0.0,0.0,barometer_altitude,0.0,22.6
1.0,80.0,1.2626780445246037,22.8,0.10216989885256841,0.4036027444520158,,,,,,0.4036027444520158,0.0,0.0,barometer_altitude,0.0,22.8
1.0,80.0,5.87306089187184,23.0,1.4331138812268902,-3.1563382076608377,1.0372238167386811,-0.3748685298175758,0.13598524054193817,0.003929306415207057,0.2573138171551815,3.3561210299079356,0.0,0.0,gps_position_velocity,0.0,23.0
1.0,80.0,1.2586391265888102,23.0,0.7087576639574718,1.0596199156596384,,,,,,1.0596199156596384,0.0,0.0,barometer_altitude,0.0,23.0
1.0,80.0,1.2595535028822364,23.2,0.09479450114497258,0.38780034647699324,,,,,,0.38780034647699324,0.0,0.0,barometer_altitude,0.0,23.2
1.0,80.0,1.2604994645019454,23.4,0.5092734110985877,-0.8995352087396498,,,,,,0.8995352087396498,0.0,0.0,barometer_altitude,0.0,23.4
1.0,80.0,1.2614648624250608,23.6,0.019509577136844217,0.17619723385925568,,,,,,0.17619723385925568,0.0,0.0,barometer_altitude,0.0,23.6
1.0,80.0,1.2624375255739049,23.8,0.4186244929045868,-0.8168121939173858,,,,,,0.8168121939173858,0.0,0.0,barometer_altitude,0.0,23.8
1.0,80.0,5.871908815304814,24.0,2.0973081098851094,1.6306540629327628,-0.04131802973485321,0.5078397832640462,0.010748982312971833,-0.087352928191454,-0.6028783289130009,1.8137942143923849,0.0,0.0,gps_position_velocity,0.0,24.0
1.0,80.0,1.2584554080109693,24.0,0.07228781562524086,-0.3383532732107284,,,,,,0.3383532732107284,0.0,0.0,barometer_altitude,0.0,24.0
1.0,80.0,1.2593642486272447,24.2,0.16703363344375027,-0.5146989998778793,,,,,,0.5146989998778793,0.0,0.0,barometer_altitude,0.0,24.2
1.0,80.0,1.2603049284422223,24.4,1.3195123259575072,1.447712620174343,,,,,,1.447712620174343,0.0,0.0,barometer_altitude,0.0,24.4
1.0,80.0,1.261265423821244,24.6,0.10342314771841304,-0.4056162690256002,,,,,,0.4056162690256002,0.0,0.0,barometer_altitude,0.0,24.6
1.0,80.0,1.2622336726618857,24.8,0.02496331593717441,0.19943018783422417,,,,,,0.19943018783422417,0.0,0.0,barometer_altitude,0.0,24.8
1.0,80.0,5.8708665775924125,25.0,1.7676505115011307,1.3981364641341543,-2.4580100050902374,1.4655544723900817,0.027038078634536333,0.32984888813930624,0.2447486943094377,3.2115233050807825,0.0,0.0,gps_position_velocity,0.0,25.0
1.0,80.0,1.2582993688848305,25.0,0.346229833568624,-0.740399679812441,,,,,,0.740399679812441,0.0,0.0,barometer_altitude,0.0,25.0
1.0,80.0,1.259203183477138,25.2,0.09289957979982662,0.3837979827916058,,,,,,0.3837979827916058,0.0,0.0,barometer_altitude,0.0,25.2
1.0,80.0,1.2601390363738179,25.4,0.6108597434372689,-0.9848933792209067,,,,,,0.9848933792209067,0.0,0.0,barometer_altitude,0.0,25.4
1.0,80.0,1.2610950138766825,25.6,0.06450496187994867,-0.3202907305451248,,,,,,0.3202907305451248,0.0,0.0,barometer_altitude,0.0,25.6
1.0,80.0,1.2620591504384981,25.8,0.39082996952470883,-0.7889938888151562,,,,,,0.7889938888151562,0.0,0.0,barometer_altitude,0.0,25.8
1.0,80.0,5.8699192136550735,26.0,3.206978897989952,2.6445801334291446,-4.424028046193193,0.7253248298109298,0.2144094352142325,-0.4390594530181399,0.14133927557386441,5.229784483550498,0.0,0.0,gps_position_velocity,0.0,26.0
1.0,80.0,1.2581655413533543,26.0,0.03559581242968279,0.23737623723975787,,,,,,0.23737623723975787,0.0,0.0,barometer_altitude,0.0,26.0
1.0,80.0,1.2590647802975166,26.2,0.026983881126633233,0.20682369041618642,,,,,,0.20682369041618642,0.0,0.0,barometer_altitude,0.0,26.2
